0.421167415,0.0664555885,0.3477625711,0.359981643,0.2841578853,0.1308056872,0.2796442688,0.0045509709,0.0112262522,0.0664555885
0.4524695318,0.0731283832,0.3516838382,0.3730151446,0.2890992439,0.1535545024,0.3122529644,0.005461165,0.0138169257,0.0731283832
0.5585631815,0.0996493378,0.3988928187,0.4988526847,0.3725665297,0.2530805687,0.4377470356,0.0072815534,0.0138169257,0.0996493378
0.5949967928,0.1043815749,0.4240350607,0.5215236347,0.4028100256,0.1981042654,0.4298418972,0.005309466,0.0138169257,0.1043815749
0.6033354715,0.1027133762,0.3845917269,0.5393299679,0.42043222,0.2322274882,0.4130434783,0.0065230583,0.01208981,0.1027133762
0.5235407312,0.093521261,0.3760572044,0.506379073,0.3746502352,0.2028436019,0.3675889328,0.005006068,0.01208981,0.093521261
0.4597819115,0.0866782419,0.3220821159,0.4189995411,0.319640412,0.1526066351,0.3428853755,0.005157767,0.0077720207,0.0866782419
0.3629249519,0.0608722296,0.2757957866,0.3023405232,0.2745728404,0.1014218009,0.2826086957,0.0045509709,0.0138169257,0.0608722296
0.3507376523,0.0565144861,0.2807165923,0.2945387793,0.2471869977,0.1127962085,0.2756916996,0.0045509709,0.0129533679,0.0565144861
0.4600384862,0.0835120689,0.3646009534,0.4352455255,0.3369649342,0.1611374408,0.3349802372,0.005157767,0.0086355786,0.0835120689
0.4850545221,0.0876995881,0.3574504075,0.4331344654,0.3559564208,0.1962085308,0.3507905138,0.0059162621,0.0069084629,0.0876995881
0.4636305324,0.0822524087,0.3363063202,0.4297384121,0.3576233851,0.1800947867,0.2954545455,0.0059162621,0.006044905,0.0822524087
0.4659397049,0.0727538896,0.3126249423,0.3904543369,0.3238078228,0.1440758294,0.3231225296,0.005157767,0.0094991364,0.0727538896
0.3166132136,0.0516801144,0.2431954483,0.2800367141,0.2250997202,0.1004739336,0.226284585,0.0031856796,0.0051813472,0.0516801144
0.252212957,0.0392196916,0.2079809319,0.2101881597,0.1901530035,0.0530805687,0.162055336,0.0034890777,0.006044905,0.0392196916
